Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
9999943,Community Energy & Georgetown PV Portfolio,"Solar, PV",Not reported,United States,PJM,Maryland,Community Energy Inc,Georgetown University,2017,,1.1
9999944,Ohorongo Cement Sargberk PV Plant,"Solar, PV",Not reported,Namibia,,,Hungileni CC,Ohorongo Cement,2017,,5
9999945,EnSync Ione PV Plant,"Solar, PV",Not reported,United States,California,California,EnSync Energy Systems,California Department of Forestry and Fire Protection,2017,,0.5
9999946,KarmSolar Dakahlia Egypy Solar,"Solar, PV",Not reported,Egypt,,,KarmSolar,Dakahlia Group,2017,,23.5
9999947,Minnesota Power Wrenshall Community PV Plant,"Solar, PV",Community Solar,United States,PJM,Minnesota,Minnesota Power,University of Minnesota Duluth,2017,,0.1
9999948,Sun Tribe Middlesex PV Plant,"Solar, PV",Not reported,United States,PJM,Virginia,Sun Tribe Solar,Middlesex County Public Schools,2017,,1
9999949,Alta Poway Unified School District PV Portfolio,"Solar, PV",Not reported,United States,California,California,Alta Energy,Poway Unified School District (PUSD),2017,,0.6
9999950,Coca Cola Ghana Rooftop PV Plant,"Solar, PV",Not reported,Ghana,,,CrossBoundary Energy,Coca-Cola,2017,,1.3
9999951,Kenneth Ksionek Community PV Plant,"Solar, PV",Community Solar,United States,Florida,Florida,Not Reported,City of Orlando,2017,,4.8
9999952,EnSync Energy Systems JWCC PV Plant,"Solar, PV",Not reported,United States,Hawaii,Hawaii,EnSync Energy Systems,J. Walter Cameron Center,2017,20,0.1
9999953,Constant & Ampas Thailand Rooftop PV Portfolio,"Solar, PV",Not reported,Thailand,,,Constant Energy,Ampas Group,2017,,4.8
9999955,Constant & Schneider Electric Rooftop PV Portfolio,"Solar, PV",Not reported,Thailand,,,Constant Energy,Schneider Electric,2017,,1
9999956,Rays Power Karnataka PV Plant,"Solar, PV",Not reported,India,,,Rays Power Private Limited,Not Reported,2017,,60
9999957,Tata Power DMRC Solar PV Plant,"Solar, PV",Not reported,India,,,Tata Power Solar Systems,Delhi Metro Rail Corporation,2017,25,0.3
9999958,Innogy Germany Small Hydro Portfolio,"Small Hydro, Run of River",Not reported,Germany,,,Innogy Renewables UK Ltd,Deutsche Bahn,2014,,205
9999961,EnSync Energy Residential Community Hawaii PV Plant,"Solar, PV",Not reported,United States,Hawaii,Hawaii,EnSync Energy Systems,Not Reported,2018,,0.8
9999966,NextEra Brentwood PV Plant,"Solar, PV",Not reported,United States,New York,New York,NextEra Energy Resources LLC,Sisters of St Joseph Brentwood,2018,,1.3
9999968,Allco Weston Windham PV Plant,"Solar, PV",Not reported,United States,New England,Connecticut,Allco Renewable Energy,City of Weston,2018,25,2
9999969,Volvo Bengaluru PV Plant,"Solar, PV",Not reported,India,,,CleanMax Solar,Volvo AB,2018,10,2.8
9999971,Sunseap ST Kinetics PV Plant,"Solar, PV",Not reported,Singapore,,,Sunseap Enterprises Pte,ST Kinetics,2017,25,5
9999972,Standard Solar UMCES Cambridge PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,Standard Solar,University of Maryland,2018,20,2.6
9999973,Mulilo Coca-Cola Rooftop Solar,"Solar, PV",Not reported,South Africa,,,Romano,Coca-Cola,2018,25,10.4
9999974,Lightsource BP solar portfolio,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Northumbrian Water,2018,,10.4
9999975,NextEra Hardeman Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,NextEra Energy Resources LLC,AT&T Inc,2018,,198
9999976,Gunkul & Charoen Pokphant Thailand PV Portfolio,"Solar, PV",Not reported,Thailand,,,Gunkul Engineering PCL,Charoen Pokphant Foods PCL,2018,,40
9999977,EDPR Calidad Pascual Wind Farm,"Wind, Onshore",Not reported,Spain,,,EDP Renewables,Calidad Pascual,2017,5,3.6
9999978,EDP Corporate Offtaker Wind Farm,"Wind, Onshore",Virtual PPA,United States,Various,Various,EDP Renewables,Not Reported,2018,,92
9999980,Anglia Water Solar Portfolio,"Solar, PV",Not reported,United Kingdom,,,HBS New Energies,Anglian Water,2018,25,30
9999981,ForeFront Huntley Community School PV Plant,"Solar, PV",Not reported,United States,MISO,Illinois,Forefront Power,Huntley Community School District,2018,,5.6
9999982,Xcel EVRAZ Colorado PV Plant,"Solar, PV",Physical PPA,United States,Southwest,Colorado,Xcel Energy,EVRAZ,2018,22,240
9999985,CrossBoundary Kericho PV Plant,"Solar, PV",Not reported,Kenya,,,CrossBoundary Energy,Unilever,2018,15,0.6
9999986,NextEra & Kaiser Arizona Wind Farm,"Wind, Onshore",Virtual PPA,United States,California,California,NextEra Energy Resources LLC,Kaiser Permanente,2018,,50
9999987,NextEra & Kaiser California PV Plant,"Solar, PV",Virtual PPA,United States,California,California,NextEra Energy Resources LLC,Kaiser Permanente,2018,,170.3
9999988,PNM New Mexico PV Portfolio,"Solar, PV",Green tariff,United States,Southwest,New Mexico,Not Reported,Facebook,2018,,100
9999989,Constellation TUSD Arizona PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,Constellation Energy Group Inc,Tucson Unified School District,2018,,23.8
9999990,SolarCity Hampshire PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,SolarCity Corp,Hampshire College,2018,,6.1
9999991,SunPower Walmart Illinois PV Portfolio,"Solar, PV",Not reported,United States,MISO,Illinois,SunPower Corp,Wal-Mart,2018,,29.9
9999992,Green Street Albertus Magnus College PV Portfolio,"Solar, PV",Not reported,United States,New England,Connecticut,Green Street Power Partners,Albertus Magnus College,2018,,1
9999993,ConEdison & NY Archdiocese PV Portfolio,"Solar, PV",Not reported,United States,New York,New York,ConEdison Solutions Inc,Blessed Sacrament Parish,2018,20,0.2
9999993,ConEdison & NY Archdiocese PV Portfolio,"Solar, PV",Not reported,United States,New York,New York,ConEdison Solutions Inc,St. Ann's Parish,2018,20,0.1
9999993,ConEdison & NY Archdiocese PV Portfolio,"Solar, PV",Not reported,United States,New York,New York,ConEdison Solutions Inc,St. Anthony's Parish,2018,20,0.1
9999993,ConEdison & NY Archdiocese PV Portfolio,"Solar, PV",Not reported,United States,New York,New York,ConEdison Solutions Inc,St. Clare's Parish,2018,20,0.1
9999993,ConEdison & NY Archdiocese PV Portfolio,"Solar, PV",Not reported,United States,New York,New York,ConEdison Solutions Inc,St. Patrick's Parish,2018,20,0.1
9999994,NextEra Lincoln PV Plant,"Solar, PV",Green tariff,United States,Southeast,Tennessee,NextEra Energy Resources LLC,Facebook,2018,,195
9999995,ForeFront UC Santa Cruz Carport PV Plant,"Solar, PV",Not reported,United States,California,California,Forefront Power,University of California,2018,20,2.6
9999996,Sukhbir Agro NMRC Rooftop PV Plant,"Solar, PV",Not reported,India,,,Sukhbir Agro Energy Ltd,Noida Metro Rail Corporation Ltd,2018,10,10
9999997,Voltalia VSM 2 Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Voltalia SA,BRF,2018,10,64
10000000,Buronga Hill Winery PV Plant,"Solar, PV",Not reported,Australia,,,Flow Power,Australian Vintage,2018,10,
10000001,Silicon Ranch Lancaster PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Strata Solar,Facebook,2018,,104
10000002,Silicon Ranch Arlington II PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Silicon Ranch Corp,Facebook,2018,,130
10000003,Silicon Ranch Lancaster PV Plant,"Solar, PV",Green tariff,United States,Southeast,Georgia,Strata Solar,Facebook,2018,,26
10000004,Virginia Electric Montross PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Virginia Electric & Power Co,Facebook,2018,,26
10000005,Virginia Electric Gloucester PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Virginia Electric & Power Co,Facebook,2018,,26
10000006,Virginia Electric Grasshopper PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Virginia Electric & Power Co,Facebook,2018,,104
10000007,Virginia Electric Chestnut PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Virginia Electric & Power Co,Facebook,2018,,97.5
10000008,NextEra Menard County Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,NextEra Energy Resources LLC,Air Liquide,2018,,50
10000009,Recurrent Lemoore PV Plant,"Solar, PV",Virtual PPA,United States,California,California,Recurrent Energy LLC,Stanford University,2018,,88
10000010,Clearway Mesquite Star Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Clearway Energy,Ecolab Inc,2018,,100
10000010,Clearway Mesquite Star Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Clearway Energy,Lowe's,2018,,100
10000011,sPower Pinal PV Plant,"Solar, PV",Green tariff,United States,Southwest,Arizona,Sustainable Power Group,Intel,2018,,130
10000012,Campo Larg Wind Farm,"Wind, Onshore",Not reported,Brazil,,,Engie SA,Claro Brasil,2018,,30
10000013,EDF Sao Januario Wind Farm,"Wind, Onshore",Not reported,Brazil,,,EDP Renewables,Braskem,2018,,33
10000014,Facebook Utah PV Portfolio,"Solar, PV",Green tariff,United States,Northwest,Utah,Not Reported,Facebook,2018,,362.7
10000015,AB InBev Lightsource UK Solar,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Anheuser-Busch InBev NV,2018,,100
10000016,Amazon fulfillment centers UK Solar,"Solar, PV",Not reported,United Kingdom,,,Not Reported,Amazon,2018,,40
10000017,Elkem Vattenfall Norway,"Wind, Offshore",Not reported,Norway,,,Vattenfall,Elkem,2018,,30
10000018,Ellhoft Citizens Wind Farm,"Wind, Onshore",Not reported,Germany,,,Greenpeace Energy,Not Reported,2018,,9
10000019,Ulenspiegel Druck Wind & Hydro Portfolio,"Wind, Onshore",Not reported,Germany,,,Green City Energy,Ulenspiegel Druck,2018,,38
10000020,Bassum Community Wind Farm,"Wind, Onshore",Not reported,Germany,,,Statkraft,Mercedes-Benz,2018,,46
10000023,Virginia Electric Power Gutenberg PV Plant,"Solar, PV",Green tariff,United States,PJM,North Carolina,Virginia Electric & Power Co,Facebook,2017,,104
10000024,Virginia Electric Power Pecan PV Plant,"Solar, PV",Green tariff,United States,PJM,North Carolina,Virginia Electric & Power Co,Facebook,2017,,97.5
10000026,Tainan City PV Plant,"Solar, PV",Not reported,Taiwan,-,,"Diode Ventures, Taiyen Green Energy, J&V Energy and New Green Power",Google LLC,2019,,10
10000027,Folha Larga Sul Wind Farm,"Wind, Onshore",Not reported,Brazil,-,,Casa dos Ventos,Vale SA,2019,23,117.6
10000028,Yum Yum PV Plant,"Solar, PV",Green tariff,United States,Southeast,Tennessee,"NextEra Energy Resources LLC, Invenergy",Google LLC,2019,,191.1
10000029,Hollywood PV Plant,"Solar, PV",Green tariff,United States,Southeast,Alabama,"NextEra Energy Resources LLC, Invenergy",Google LLC,2019,,195
10000031,Baywa North Carolina PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,BayWa r.e. GmbH,Bloomberg LP,2019,15,11
10000031,Baywa North Carolina PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,BayWa r.e. GmbH,Cox Enterprises,2019,15,11
10000031,Baywa North Carolina PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,BayWa r.e. GmbH,Gap Inc,2019,15,11
10000031,Baywa North Carolina PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,BayWa r.e. GmbH,Salesforce,2019,15,11
10000032,Corporate Renewable Energy Aggregation Group Solar PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,BayWa r.e. GmbH,Workday,2019,15,11
10000033,SunEnergy1 Digital Realty & Facebook PV Portfolio,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,SunEnergy1,Digital Realty,2019,,104
10000034,Canadian Solar Southern Alberta PV Portfolio,"Solar, PV",Virtual PPA,Canada,,,Canadian Solar,Government of Alberta,2019,20,96
10000035,7X Taygete PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,7X Energy,Not Reported,2019,,767
10000036,Iberdrola Cavar Wind Farm,"Wind, Onshore",Not reported,Spain,,,Iberdrola,Nike,2019,,40
10000037,DTE MIGreenPower Wind Farm,"Wind, Onshore",Green tariff,United States,MISO,Michigan,Not Reported,Detroit Zoo,2019,,3
10000037,DTE MIGreenPower Wind Farm,"Wind, Onshore",Green tariff,United States,MISO,Michigan,Not Reported,Ford Motor Co,2019,,168.2
10000037,DTE MIGreenPower Wind Farm,"Wind, Onshore",Green tariff,United States,MISO,Michigan,Not Reported,General Motors Co,2019,,114.5
10000037,DTE MIGreenPower Wind Farm,"Wind, Onshore",Green tariff,United States,MISO,Michigan,Not Reported,University of Michigan,2019,,67.3
10000039,Johns Hopkins & Constellation PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Not Reported,Johns Hopkins University,2019,15,227.5
10000040,Bomen PV Plant,"Solar, PV",Not reported,Australia,,,Spark infrastructure,Westpac Banking Corp,2019,,32
10000041,Cypress Creek Texas PV Portfolio,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Cypress Creek Renewables LLC,Starbucks,2019,,91
10000042,EY Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Not Reported,EY,2019,,60
10000043,EY Texas Wind Farm II,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Not Reported,EY,2019,,90
10000044,DaVita Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Longroad Energy,DaVita Inc,2019,,83
10000045,DaVita Texas PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Longroad Energy,DaVita Inc,2019,,110
10000047,Ball Texas PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,Ball Corp,2019,,227
10000048,Apple Denmark PV Plant,"Solar, PV",Virtual PPA,Denmark,,,Not Reported,Apple Inc,2019,,42
10000049,Acciona Mt Gellibrand Wind Farm,"Wind, Onshore",Virtual PPA,Australia,,,Acciona,Viva Energy,2019,,30
10000050,Búðarháls Power Station,"Small Hydro, Existing Dam",Not reported,Iceland,,,Landsvirkjun,Verne Holdings,2008,25,25
10000051,Theistareykir Power Station,"Small Hydro, Existing Dam",Not reported,Iceland,,,Landsvirkjun,United Silicon (Stakksberg),2014,35,35
10000052,Búrfell II Power Station,"Small Hydro, Existing Dam",Not reported,Iceland,,,Landsvirkjun,PCC Bakki-Silicon,2015,58,58
10000053,Brockwell Scotland Biomass Plant,"Biomass & Waste, Waste",Virtual PPA,United Kingdom,,,Brockwell Energy,Not Reported,2018,,21.5
10000054,Borssele III & IV Offshore Wnd Farm,"Wind, Offshore",Virtual PPA,Netherlands,,,Eneco NV,Microsoft Corp,2019,15,90
10000055,Go Fit PV Plant,"Solar, PV",Virtual PPA,Spain,,,Engie SA,GO Fit,2019,,2
10000056,Alcoa Norway Wind Farm,"Wind, Onshore",Virtual PPA,Norway,,,Statkraft,Alcoa Corp,2019,7,152
10000057,Cypress Creek Cascade PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Cypress Creek Renewables LLC,Starbucks,2019,,13
10000058,Klondike II Wind Farm,"Wind, Onshore",Virtual PPA,United States,Northwest,Oregon,Iberdrola,Nike,2016,,20
10000058,Theistareykir Power Station,"Small Hydro, Existing Dam",Not reported,Iceland,,,Landsvirkjun,ADC,2018,30,30
10000059,Búrfell II Power Station,"Small Hydro, Existing Dam",Not reported,Iceland,,,Landsvirkjun,Etix Everywhere Iceland,2018,25,25
10000061,Accolade Wine Avonmouth Wind Farm,"Wind, Onshore",Virtual PPA,United Kingdom,,,Cleanearth Energy,Accolade Wines,2019,,2.5
10000062,Ripley PV Plant,"Solar, PV",Virtual PPA,Chile,,,Colbun,Ripley SA,2019,,3
10000066,Voltalia Occitanie PV Portfolio,"Solar, PV",Not reported,France,,,Voltalia SA,Société Nationale des Chemins de fer Français,2019,25,143
10000067,Engie & Minera Antucoya PV Plant,"Solar, PV",Not reported,Chile,,,Engie SA,Minera Antucoya,2019,11,188
10000068,BayWa & Starbucks North Carolina PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,BayWa r.e. GmbH,Starbucks,2019,,59.8
10000069,Sun Streams 2 PV Plant,"Solar, PV",Virtual PPA,United States,Southwest,Arizona,First Solar Inc,Microsoft Corp,2019,20,195
10000070,Amplus Solar India PV Portfolio,"Solar, PV",Not reported,India,,,Amplus Energy Solutions Pvt Ltd,Not Reported,2019,,150
10000071,Vikhran Dhule Solar Plant,"Solar, PV",Not reported,India,,,Undisclosed,Mumbai Metro One,2018,,50
10000072,Lightsource Franklin SEPTA PV Plant I,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Lightsource Renewable Energy Ltd,Southeastern Pennsylvania Transportation Authority,2019,20,22.8
10000073,Lightsource Franklin SEPTA PV Plant II,"Solar, PV",Virtual PPA,United States,PJM,Pennsylvania,Lightsource Renewable Energy Ltd,Southeastern Pennsylvania Transportation Authority,2019,20,22.8
10000074,Duferdofin Nucor wind farm,"Wind, Wind",Not reported,Italy,,,Fera,Duferdofin Nucor,2019,7,11
10000075,Tesco PV portfolio,"Solar, PV",Not reported,United Kingdom,,,SDCL Energy Efficiency Income Trust,Tesco,2019,,5
10000076,Honda Texas PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,Honda,2019,,260
10000077,Iberdrola & Gevo Minnesota Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Minnesota,Juhl Energy,Gevo Inc,2019,,5
10000078,Gurpo Cemento Texas PV Plant,"Wind, Offshore",Virtual PPA,United States,ERCOT,Texas,Not Reported,Grupo Cementos de Chihuahua,2019,10,35
10000079,Google Denmark 1 PV Plant,"Solar, PV",Virtual PPA,Denmark,,,Not Reported,Google LLC,2019,,29.6
10000080,Google Denmark 2 PV Plant,"Solar, PV",Virtual PPA,Denmark,,,Not Reported,Google LLC,2019,,22
10000081,Google Denmark 3 PV Plant,"Solar, PV",Virtual PPA,Denmark,,,Not Reported,Google LLC,2019,,52.7
10000082,Blackfjaellet Wind Farm,"Wind, Onshore",Virtual PPA,Sweden,,,Not Reported,Google LLC,2019,,121.9
10000083,Blodrotberget Wind Farm,"Wind, Onshore",Virtual PPA,Sweden,,,Not Reported,Google LLC,2019,,164
10000084,Google Finland Wind Farm,"Wind, Onshore",Virtual PPA,Finland,,,Not Reported,Google LLC,2019,,125
10000085,Google PJM 1 PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Not Reported,Google LLC,2019,,97.5
10000086,Google PJM 2 PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Not Reported,Google LLC,2019,,104
10000087,Google Texas 1 PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,Google LLC,2019,,325
10000088,Google Texas 2 PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,Google LLC,2019,,130
10000089,Google Texas 3 PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,Google LLC,2019,,182
10000090,Google PJM 3 PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Not Reported,Google LLC,2019,,97.5
10000091,Google & Xcel Green Tariff Wind Farm,"Wind, Onshore",Green tariff,United States,Various,Not Reported,Not Reported,Google LLC,2019,,148.8
10000092,AT&T US Wind Portfolio,"Wind, Onshore",Virtual PPA,United States,Various,Various,Not Reported,AT&T Inc,2019,,400
10000093,AT&T US PV Portfolio,"Solar, PV",Virtual PPA,United States,Various,Various,Not Reported,AT&T Inc,2019,,520
10000094,KGAL & ORI Martin Italy PV Plant,"Solar, PV",Not reported,Italy,,,KGAL Group,ORI Martin,2019,5,53
10000095,Amazon Warren NC PV Plant,"Solar, PV",Virtual PPA,United States,PJM,North Carolina,Not Reported,Amazon,2019,,146
10000096,Amazon Prince George VA PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Not Reported,Amazon,2019,,147
10000097,Reliant Texas PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,NRG Energy,Wells Fargo,2019,10,32
10000098,Statkraft Andershaw Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Statkraft,Various U.K. universities,2019,10,10
10000099,Dominion Commonwealth of Virginia PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Not Reported,Commonwealth of Virginia,2019,,126.1
10000100,EDF Tesco UK Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,EDF Energy,Tesco,2019,15,43
10000101,McDonald's Texas PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Not Reported,McDonald's Restaurants Ltd,2019,,208
