Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 10/31  16:00:00,61.94350696,3.50520892,0.002879573,0,49.33102137,9.104397103,0,0,,
 10/31  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 10/31  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 10/31  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  05:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,10.85165422,10.85165422,,
 11/01  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,7.300754427,7.300754427,,
 11/01  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,4.855588989,4.855588989,,
 11/01  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.824756644,2.824756644,,
 11/01  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.217763663,1.217763663,,
 11/01  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.010704319,0.010704319,,
 11/01  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/01  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/01  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/01  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/01  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/01  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 11/01  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/01  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  03:00:00,15.57652445,0.160700179,0,0,5.481224596,1.011599678,5.4523643,5.4523643,,
 11/02  04:00:00,15.59490735,0.17908308,0,0,5.481224596,1.011599678,6.074231467,6.074231467,,
 11/02  05:00:00,15.60492452,0.189100246,0,0,5.481224596,1.011599678,6.407168874,6.407168874,,
 11/02  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,23.61310856,23.61310856,,
 11/02  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,14.22382795,14.22382795,,
 11/02  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,7.934281034,7.934281034,,
 11/02  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.684668584,4.684668584,,
 11/02  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.254563488,2.254563488,,
 11/02  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.770758862,0.770758862,,
 11/02  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0.100253335,0.100253335,,
 11/02  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/02  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/02  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/02  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/02  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 11/02  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/02  21:00:00,15.64903297,0.233208696,0,0,5.481224596,1.011599678,7.872891655,7.872891655,,
 11/02  22:00:00,15.73077995,0.314955675,0,0,5.481224596,1.011599678,10.63623041,10.63623041,,
 11/02  23:00:00,16.01338018,0.597555909,0,0,5.481224596,1.011599678,19.95829438,19.95829438,,
 11/02  24:00:00,15.96637698,0.550552705,0,0,5.481224596,1.011599678,18.05920402,18.05920402,,
 11/03  01:00:00,16.23631898,0.820494708,0,0,5.481224596,1.011599678,27.06671877,27.06671877,,
 11/03  02:00:00,16.09110103,0.675276751,0,0,5.481224596,1.011599678,22.10221605,22.10221605,,
 11/03  03:00:00,16.38867291,0.972848636,0,0,5.481224596,1.011599678,32.04994894,32.04994894,,
 11/03  04:00:00,16.20724479,0.791420513,0,0,5.481224596,1.011599678,25.87000043,25.87000043,,
 11/03  05:00:00,16.51460486,1.098780582,0,0,5.481224596,1.011599678,36.15514377,36.15514377,,
 11/03  06:00:00,18.92103319,3.50520892,0,0,5.481224596,1.011599678,53.08603221,53.08603221,,
 11/03  07:00:00,33.46243903,3.50520892,0,0,21.92489839,5.05799839,43.14085301,43.14085301,,
 11/03  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,26.14709136,26.14709136,,
 11/03  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.905158518,6.905158518,,
 11/03  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.838372572,2.838372572,,
 11/03  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.442429607,0.442429607,,
 11/03  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/03  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/03  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/03  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/03  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/03  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 11/03  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/03  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/03  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/03  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/03  22:00:00,15.53023955,0.114415273,0,0,5.481224596,1.011599678,3.902477227,3.902477227,,
 11/03  23:00:00,15.72246002,0.306635748,0,0,5.481224596,1.011599678,10.34786915,10.34786915,,
 11/03  24:00:00,15.83142171,0.415597436,0,0,5.481224596,1.011599678,13.93154698,13.93154698,,
 11/04  01:00:00,15.93101976,0.515195488,0,0,5.481224596,1.011599678,17.11826682,17.11826682,,
 11/04  02:00:00,16.07409192,0.658267645,0,0,5.481224596,1.011599678,21.70727087,21.70727087,,
 11/04  03:00:00,16.16948529,0.753661015,0,0,5.481224596,1.011599678,24.70217413,24.70217413,,
 11/04  04:00:00,16.2858249,0.870000625,0,0,5.481224596,1.011599678,28.60656845,28.60656845,,
 11/04  05:00:00,16.26794305,0.85211878,0,0,5.481224596,1.011599678,27.88828656,27.88828656,,
 11/04  06:00:00,16.14513102,0.729306749,0,0,5.481224596,1.011599678,23.97190606,23.97190606,,
 11/04  07:00:00,12.97236653,3.50520892,0,0,5.481224596,1.011599678,33.20921203,33.20921203,,
 11/04  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,22.22792915,22.22792915,,
 11/04  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,13.41241815,13.41241815,,
 11/04  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,7.937153587,7.937153587,,
 11/04  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,5.755123789,5.755123789,,
 11/04  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,6.648578656,6.648578656,,
 11/04  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,6.919547701,6.919547701,,
 11/04  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,6.592353334,6.592353334,,
 11/04  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,6.903900814,6.903900814,,
 11/04  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/04  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/04  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/04  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/04  20:00:00,15.57129831,0.15547404,0,0,5.481224596,1.011599678,5.283256894,5.283256894,,
 11/04  21:00:00,15.56455926,0.14873499,0,0,5.481224596,1.011599678,5.066188168,5.066188168,,
 11/04  22:00:00,15.62849937,0.212675098,0,0,5.481224596,1.011599678,7.227623445,7.227623445,,
 11/04  23:00:00,15.70031865,0.284494376,0,0,5.481224596,1.011599678,9.626018025,9.626018025,,
 11/04  24:00:00,15.70191079,0.286086512,0,0,5.481224596,1.011599678,9.514137063,9.514137063,,
 11/05  01:00:00,15.72720155,0.311377279,0,0,5.481224596,1.011599678,10.34751437,10.34751437,,
 11/05  02:00:00,15.91234692,0.496522648,0,0,5.481224596,1.011599678,16.57342033,16.57342033,,
 11/05  03:00:00,15.8548233,0.43899903,0,0,5.481224596,1.011599678,14.55544385,14.55544385,,
 11/05  04:00:00,15.81709422,0.401269949,0,0,5.481224596,1.011599678,13.27658413,13.27658413,,
 11/05  05:00:00,15.96378,0.547955722,0,0,5.481224596,1.011599678,18.19972748,18.19972748,,
 11/05  06:00:00,15.84208589,0.426261615,0,0,5.481224596,1.011599678,14.06959738,14.06959738,,
 11/05  07:00:00,11.56369324,0.609368964,0,0,5.481224596,1.011599678,20.13301466,20.13301466,,
 11/05  08:00:00,6.921577158,0.428752883,0,0,5.481224596,1.011599678,14.18798894,14.18798894,,
 11/05  09:00:00,6.646294409,0.153470134,0,0,5.481224596,1.011599678,5.227083819,5.227083819,,
 11/05  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  18:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/05  20:00:00,15.51592562,0.100101342,0,0,5.481224596,1.011599678,3.419127829,3.419127829,,
 11/05  21:00:00,15.64392165,0.228097371,0,0,5.481224596,1.011599678,7.564261087,7.564261087,,
 11/05  22:00:00,15.73003741,0.314213135,0,0,5.481224596,1.011599678,10.41990263,10.41990263,,
 11/05  23:00:00,15.81439493,0.398570658,0,0,5.481224596,1.011599678,13.09393687,13.09393687,,
 11/05  24:00:00,15.87193001,0.456105734,0,0,5.481224596,1.011599678,15.06749237,15.06749237,,
 11/06  01:00:00,16.00314593,0.587321658,0,0,5.481224596,1.011599678,19.30199421,19.30199421,,
 11/06  02:00:00,16.02039547,0.604571198,0,0,5.481224596,1.011599678,19.8302692,19.8302692,,
 11/06  03:00:00,16.03953624,0.623711965,0,0,5.481224596,1.011599678,20.47546473,20.47546473,,
 11/06  04:00:00,15.98936203,0.573537753,0,0,5.481224596,1.011599678,18.80862397,18.80862397,,
 11/06  05:00:00,15.99445232,0.578628048,0,0,5.481224596,1.011599678,18.9966546,18.9966546,,
 11/06  06:00:00,15.92500014,0.509175861,0,0,5.481224596,1.011599678,16.81983663,16.81983663,,
 11/06  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,35.54506982,35.54506982,,
 11/06  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,18.83331239,18.83331239,,
 11/06  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,6.495237574,6.495237574,,
 11/06  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.678661364,2.678661364,,
 11/06  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.46938198,0.46938198,,
 11/06  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/06  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/06  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/06  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/06  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/06  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.035459907,0.035459907,,
 11/06  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 11/06  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/06  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/06  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/06  22:00:00,15.56953259,0.153708315,0,0,5.481224596,1.011599678,5.22350705,5.22350705,,
 11/06  23:00:00,15.69854676,0.282722481,0,0,5.481224596,1.011599678,9.557672555,9.557672555,,
 11/06  24:00:00,15.67415699,0.258332716,0,0,5.481224596,1.011599678,8.759807098,8.759807098,,
 11/07  01:00:00,15.6964906,0.280666325,0,0,5.481224596,1.011599678,9.508867139,9.508867139,,
 11/07  02:00:00,15.99825237,0.582428095,0,0,5.481224596,1.011599678,19.43885544,19.43885544,,
 11/07  03:00:00,15.92958343,0.513759151,0,0,5.481224596,1.011599678,16.92642965,16.92642965,,
 11/07  04:00:00,16.24626616,0.830441882,0,0,5.481224596,1.011599678,27.34585968,27.34585968,,
 11/07  05:00:00,16.06776366,0.651939385,0,0,5.481224596,1.011599678,21.40977639,21.40977639,,
 11/07  06:00:00,16.34193987,0.926115599,0,0,5.481224596,1.011599678,30.46243252,30.46243252,,
 11/07  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,48.91096655,48.91096655,,
 11/07  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,33.34248512,33.34248512,,
 11/07  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,10.78132144,10.78132144,,
 11/07  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.550205966,3.550205966,,
 11/07  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.78821666,0.78821666,,
 11/07  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/07  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/07  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/07  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/07  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/07  17:00:00,63.42779406,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/07  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 11/07  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/07  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/07  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/07  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/07  23:00:00,15.63917926,0.223354983,0,0,5.481224596,1.011599678,7.571860902,7.571860902,,
 11/07  24:00:00,15.8512364,0.435412129,0,0,5.481224596,1.011599678,14.80511138,14.80511138,,
 11/08  01:00:00,15.90846129,0.492637017,0,0,5.481224596,1.011599678,16.50088654,16.50088654,,
 11/08  02:00:00,16.00758305,0.591758772,0,0,5.481224596,1.011599678,19.62012992,19.62012992,,
 11/08  03:00:00,16.16322841,0.747404136,0,0,5.481224596,1.011599678,24.61313104,24.61313104,,
 11/08  04:00:00,16.25372414,0.83789987,0,0,5.481224596,1.011599678,27.57652815,27.57652815,,
 11/08  05:00:00,16.42353719,1.007712915,0,0,5.481224596,1.011599678,33.09966308,33.09966308,,
 11/08  06:00:00,16.42231153,1.006487253,0,0,5.481224596,1.011599678,33.06071725,33.06071725,,
 11/08  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,57.94734367,57.94734367,,
 11/08  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,36.14302547,36.14302547,,
 11/08  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,9.523134747,9.523134747,,
 11/08  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.873180483,2.873180483,,
 11/08  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.21982931,0.21982931,,
 11/08  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/08  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/08  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/08  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/08  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/08  17:00:00,63.42779406,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/08  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 11/08  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/08  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/08  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/08  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/08  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/08  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/09  01:00:00,15.61381704,0.197992763,0,0,5.481224596,1.011599678,6.724238637,6.724238637,,
 11/09  02:00:00,15.82298865,0.407164371,0,0,5.481224596,1.011599678,13.86240739,13.86240739,,
 11/09  03:00:00,15.86150485,0.445680575,0,0,5.481224596,1.011599678,14.84143996,14.84143996,,
 11/09  04:00:00,15.98801741,0.572193131,0,0,5.481224596,1.011599678,18.93393419,18.93393419,,
 11/09  05:00:00,16.17428237,0.758458094,0,0,5.481224596,1.011599678,25.00593575,25.00593575,,
 11/09  06:00:00,16.24065709,0.82483282,0,0,5.481224596,1.011599678,27.0529786,27.0529786,,
 11/09  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,49.33479087,49.33479087,,
 11/09  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,31.58606933,31.58606933,,
 11/09  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,10.31790301,10.31790301,,
 11/09  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.345699305,3.345699305,,
 11/09  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.426546046,0.426546046,,
 11/09  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/09  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/09  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/09  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/09  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/09  17:00:00,63.42779406,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/09  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 11/09  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/09  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/09  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/09  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/09  23:00:00,15.63638139,0.220557116,0,0,5.481224596,1.011599678,7.481185345,7.481185345,,
 11/09  24:00:00,15.85157544,0.435751161,0,0,5.481224596,1.011599678,14.82644225,14.82644225,,
 11/10  01:00:00,15.88640942,0.470585145,0,0,5.481224596,1.011599678,15.8031358,15.8031358,,
 11/10  02:00:00,15.9705203,0.55469603,0,0,5.481224596,1.011599678,18.3985242,18.3985242,,
 11/10  03:00:00,16.09882243,0.682998154,0,0,5.481224596,1.011599678,22.57528314,22.57528314,,
 11/10  04:00:00,16.20290045,0.787076174,0,0,5.481224596,1.011599678,25.86109001,25.86109001,,
 11/10  05:00:00,16.32368877,0.907864497,0,0,5.481224596,1.011599678,29.9084283,29.9084283,,
 11/10  06:00:00,16.33695243,0.92112816,0,0,5.481224596,1.011599678,30.20801298,30.20801298,,
 11/10  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,50.97461263,50.97461263,,
 11/10  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,31.4102241,31.4102241,,
 11/10  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,9.846717254,9.846717254,,
 11/10  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.980231937,2.980231937,,
 11/10  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.092083797,0.092083797,,
 11/10  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/10  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 11/10  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/10  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/10  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/10  17:00:00,63.42779406,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 11/10  18:00:00,29.4130725,0,0,0,16.44367379,4.046398712,0,0,,
 11/10  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/10  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/10  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/10  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/10  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 11/10  24:00:00,15.59798933,0.182165056,0,0,5.481224596,1.011599678,6.188638808,6.188638808,,
 11/11  01:00:00,15.77078321,0.354958938,0,0,5.481224596,1.011599678,11.99263618,11.99263618,,
 11/11  02:00:00,15.89604634,0.480222065,0,0,5.481224596,1.011599678,16.05422526,16.05422526,,
 11/11  03:00:00,16.06011755,0.644293279,0,0,5.481224596,1.011599678,21.21020516,21.21020516,,
 11/11  04:00:00,16.13877631,0.722952035,0,0,5.481224596,1.011599678,23.78621017,23.78621017,,
 11/11  05:00:00,16.25458209,0.838757815,0,0,5.481224596,1.011599678,27.54452945,27.54452945,,
 11/11  06:00:00,16.2569658,0.841141526,0,0,5.481224596,1.011599678,27.63130573,27.63130573,,
 11/11  07:00:00,11.8599644,0.90564013,0,0,5.481224596,1.011599678,29.75503327,29.75503327,,
 11/11  08:00:00,6.962187805,0.469363531,0,0,5.481224596,1.011599678,15.50882593,15.50882593,,
 11/11  09:00:00,6.735922781,0.243098507,0,0,5.481224596,1.011599678,8.257729982,8.257729982,,
 11/11  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
